fechaoperacion;codigo;contenido;hora1;hora2;hora3;hora4;hora5;hora6;hora7;hora8;hora9;hora10;hora11;hora12;hora13;hora14;hora15;hora16;hora17;hora18;hora19;hora20;hora21;hora22;hora23;hora24
4/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;160.2577535;120.2577535;114.7577535;114.7577535;114.7577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;150.2577535;150.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;160.2577535;160.2577535;160.2577535;160.2577535;150.2577535;139.2577535;120.2577535
5/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;130.3577535;130.3577535;125.6687535;130.3577535;130.3577535;130.3577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;155.2577535;200.2577535;155.2577535;155.2577535;150.2577535;139.2577535;130.3577535
6/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;112.9867535;110.2577535;97.54775347;112.9867535;110.2577535;112.9867535;125.2577535;125.2577535;130.3577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;145.7577535;145.7577535;139.2577535;139.2577535;130.3577535;112.9867535
7/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;138.2577535;138.2577535;138.2577535;138.2577535;138.2577535;138.2577535;138.2577535;139.2577535;139.2577535;139.2577535;140.2577535;140.2577535;140.2577535;139.2577535;139.2577535;139.2577535;139.2577535;139.2577535;155.2577535;155.2577535;155.2577535;139.2577535;139.2577535;138.2577535
8/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;136.2577535;136.2577535;129.6667535;124.4867535;129.6667535;124.4867535;120.2577535;136.2577535;136.2577535;136.2577535;140.2577535;139.2577535;139.2577535;136.2577535;136.2577535;136.2577535;136.2577535;139.2577535;140.2577535;140.2577535;140.2577535;139.2577535;139.2577535;136.2577535
9/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;123.2577535;123.2577535;123.2577535;123.2577535;123.2577535;129.6667535;139.2577535;139.2577535;139.2577535;139.2577535;140.2577535;140.2577535;140.2577535;140.2577535;140.2577535;140.2577535;140.2577535;144.7577535;147.2577535;144.7577535;144.7577535;140.2577535;139.2577535;123.2577535
10/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;139.2577535;125.2577535;125.2577535;125.2577535;132.9167535;139.2577535;139.2577535;145.2577535;145.2577535;145.2577535;145.2577535;145.2577535;146.4047535;145.2577535;147.2577535;147.2577535;146.4047535;147.2577535;169.2577535;169.2577535;169.2577535;145.2577535;145.2577535;139.2577535
11/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;112.9867535;112.9867535;110.1347535;110.1347535;112.9867535;126.2577535;126.2577535;130.2577535;138.7577535;144.8577535;144.8577535;144.8577535;144.8577535;144.8577535;144.8577535;144.8577535;144.8577535;144.8577535;150.2577535;150.2577535;144.8577535;144.8577535;130.2577535;126.2577535
12/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;117.2577535;117.2577535;117.2577535;117.2577535;117.2577535;138.7577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;130.2577535
13/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;124.2707535;120.2577535;117.2567535;117.2567535;117.2567535;124.2707535;130.2577535;130.2577535;134.8477535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;170.2577535;170.2577535;150.2577535;150.2577535;134.7577535;130.2577535
14/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;132.2577535;132.2577535;132.2577535;132.2577535;132.2577535;132.2577535;132.2577535;132.2577535;150.2577535;150.2577535;150.2577535;151.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;150.2577535;151.2577535;151.2577535;151.2577535;150.2577535;150.2577535;132.2577535
15/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;130.2577535;130.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;144.2577535;149.2577535;149.2577535;149.2577535;149.2577535;144.2577535;144.2577535
16/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;120.2577535;120.2577535;119.7077535;119.7077535;119.7077535;119.7077535;119.7077535;120.2577535;125.4297535;130.2577535;149.2577535;149.2577535;149.2577535;149.2577535;149.2577535;149.2577535;149.2577535;149.2577535;150.2577535;150.2577535;150.2577535;150.2577535;149.2577535;149.2577535
17/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;140.2577535;134.9967535;130.2577535;130.2577535;130.2577535;140.2577535;150.2577535;150.2577535;150.2577535;155.5577535;155.5577535;155.5577535;155.5577535;155.5577535;155.5577535;155.5577535;155.5577535;155.5577535;161.2577535;161.2577535;155.5577535;155.5577535;155.5577535;150.2577535
18/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;124.7907535;114.0637535;124.7907535;110.2577535;130.2577535;149.2577535;155.5577535;155.2577535;155.2577535;155.2577535;155.2577535;155.5577535;155.5577535;155.2577535;155.5577535;155.2577535;155.2577535;155.2577535;155.5577535;155.5577535;155.2577535;155.2577535;149.2577535;130.2577535
19/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;120.2577535;120.2577535;120.2577535;120.2577535;120.2577535;120.2577535;125.6687535;130.2577535;130.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;161.2577535;161.2577535;160.2577535;155.2577535;155.2577535;130.2577535
20/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;155.1577535;150.2577535;150.2577535;150.2577535;150.2577535;155.1577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.9577535;155.2577535;155.2577535;155.9577535;155.2577535;155.2577535;155.9577535;161.2577535;161.2577535;161.2577535;159.2577535;155.2577535;155.1577535
21/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;156.0577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;155.2577535;156.0577535;169.2577535;169.2577535;169.2577535;169.2577535;170.2577535;169.2577535;169.2577535;169.2577535;169.2577535;169.2577535;180.2577535;180.2577535;180.2577535;170.2577535;169.2577535;156.0577535
22/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;157.2577535;157.2577535;157.2577535;157.2577535;157.2577535;157.2577535;156.0577535;157.2577535;157.2577535;157.2577535;157.2577535;157.2577535;159.2577535;159.2577535;157.2577535;157.2577535;157.2577535;180.2577535;190.2577535;190.2577535;190.2577535;190.2577535;180.2577535;157.2577535
23/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;140.9597535;104.6757535;104.6757535;104.6757535;104.6757535;156.2577535;156.2577535;168.2577535;168.2577535;168.2577535;168.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;189.7577535;190.2577535;190.2577535;189.7577535;189.7577535;168.2577535;180.2577535
24/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;133.1037535;118.9797535;118.9797535;118.9797535;118.9797535;160.2577535;160.2577535;160.2577535;169.2577535;170.2577535;170.2577535;170.2577535;170.2577535;170.2577535;170.2577535;170.2577535;170.2577535;170.2577535;191.7577535;191.7577535;170.2577535;170.2577535;169.2577535;160.2577535
25/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;169.2577535;169.2577535;165.2577535;169.2577535;169.2577535;169.2577535;170.3577535;180.2577535;195.2577535;195.2577535;195.2577535;200.2577535;200.2577535;195.2577535;200.2577535;195.2577535;195.2577535;200.2577535;200.2577535;200.2577535;200.2577535;200.2577535;180.2577535;170.3577535
26/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;170.3577535;170.3577535;170.3577535;170.3577535;170.3577535;170.3577535;170.3577535;171.2577535;195.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;201.2577535;175.2577535;170.3577535
27/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;170.3577535;170.3577535;170.3577535;170.3577535;170.3577535;170.3577535;170.7577535;171.2577535;195.2577535;201.2577535;201.2577535;225.2577535;225.2577535;225.2577535;225.2577535;225.2577535;225.2577535;225.2577535;248.2577535;248.2577535;225.2577535;225.2577535;195.2577535;170.7577535
28/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;129.6667535;128.7577535;128.7577535;126.0377535;128.7577535;128.7577535;145.7457535;170.7577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;180.2577535;196.2577535;196.2577535;195.2577535;180.2577535;180.2577535;170.7577535
29/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;180.3045061;170.8045061;144.8555061;139.1575061;131.7545061;130.3045061;130.3045061;144.8555061;195.3035061;180.3045061;180.3045061;180.3045061;180.3045061;180.3045061;180.3045061;180.3045061;180.3045061;180.3045061;197.6545061;197.6545061;197.6545061;195.3035061;180.3045061;180.3045061
30/11/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;130.2577535;130.2577535;125.5117535;125.5117535;130.2577535;130.2577535;168.2577535;168.2577535;185.2577535;222.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;220.2577535;185.2577535;168.2577535
1/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;171.4565028;171.4565028;152.1035028;152.1035028;171.4565028;174.4565028;174.4565028;174.4565028;179.4565028;179.4565028;201.4565028;201.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;201.4565028;179.4565028;174.4565028
2/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;171.4565028;131.4565028;131.4565028;131.4565028;135.2625028;171.4565028;171.4565028;171.4565028;187.4565028;187.4565028;187.4565028;190.4565028;187.4565028;187.4565028;187.4565028;187.4565028;187.4565028;187.4565028;190.4565028;190.4565028;190.4565028;187.4565028;171.4565028;171.4565028
3/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;120.4565028;108.4565028;108.4565028;108.4565028;120.4565028;125.1825028;166.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;191.4565028;191.4565028;191.4565028;181.4565028;181.4565028;166.4565028
4/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;166.4565028;151.4565028;151.4565028;151.4565028;151.4565028;166.4565028;178.1565028;178.1565028;180.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;181.4565028;251.4565028;251.4565028;181.4565028;181.4565028;180.4565028;178.1565028
5/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;181.4565028;166.3565028;166.3565028;166.3565028;166.3565028;201.4565028;166.3565028;181.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;201.4565028;201.4565028;221.4565028;221.4565028;221.4565028;221.4565028;221.4565028;201.4565028;181.4565028
6/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;201.4565028;201.4565028;191.4565028;191.4565028;191.4565028;191.4565028;181.4565028;191.4565028;201.4565028;211.4565028;201.4565028;201.4565028;211.4565028;211.4565028;211.4565028;201.4565028;201.4565028;211.4565028;221.4565028;226.4565028;221.4565028;221.4565028;221.4565028;226.4565028
7/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;211.4565028;130.2075028;125.6375028;125.6195028;130.2075028;211.4565028;211.4565028;221.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028;226.4565028
8/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;125.8295028;130.2075028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;231.4565028;231.4565028;231.4565028;231.4565028;231.4565028;206.4565028
9/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;206.4565028;231.4565028;231.4565028;241.4565028;231.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;266.4565028;266.4565028;261.4565028;261.4565028;241.4565028;231.4565028
10/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;237.4565028;151.4565028;132.5345028;130.2075028;132.5345028;208.4565028;208.4565028;221.4565028;221.4565028;221.4565028;231.4565028;231.4565028;231.4565028;231.4565028;231.4565028;237.4565028;237.4565028;237.4565028;266.4565028;266.4565028;237.4565028;237.4565028;231.4565028;221.4565028
11/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;226.4565028;225.4565028;225.4565028;225.4565028;225.4565028;226.4565028;226.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;266.4565028;291.4565028;251.4565028;251.4565028;246.4565028;226.4565028
12/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;246.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;246.4565028;252.4565028;252.4565028;252.4565028;252.4565028;246.4565028;246.4565028
13/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;246.4565028;241.4565028;241.4565028;143.3695028;139.1745028;126.1355028;119.9685028;127.6115028;241.4565028;241.4565028;241.4565028;241.4565028;246.4565028;246.4565028;241.4565028;241.4565028;241.4565028;246.4565028;266.4565028;267.4565028;267.4565028;251.4565028;246.4565028;246.4565028
14/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;236.4565028;126.8625028;236.4565028;236.4565028;236.4565028;251.4565028;261.4565028;267.4565028;267.4565028;267.4565028;267.4565028;271.4565028;271.4565028;267.4565028;267.4565028;267.4565028;267.4565028;267.4565028;291.4565028;286.4565028;271.4565028;271.4565028;267.4565028;261.4565028
15/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;110.6035028;110.6035028;110.6035028;110.6035028;110.6035028;110.6035028;123.8225028;211.4565028;266.4565028;266.4565028;266.4565028;266.9565028;266.4565028;266.4565028;266.9565028;266.4565028;266.4565028;266.9565028;272.4565028;272.4565028;272.4565028;266.9565028;266.4565028;143.0645028
16/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;256.4565028;251.4565028;251.4565028;251.4565028;266.8565028;256.4565028;256.4565028;256.4565028;266.8565028;266.8565028;266.8565028;266.8565028;266.8565028;266.8565028;266.8565028;266.8565028;266.8565028;266.8565028;281.4565028;281.4565028;307.4565028;269.4565028;266.8565028;266.8565028
17/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;256.4565028;255.4565028;251.4565028;251.4565028;255.4565028;255.4565028;256.4565028;256.4565028;256.4565028;258.4565028;258.4565028;258.4565028;258.4565028;258.4565028;258.4565028;258.4565028;258.4565028;258.4565028;271.4565028;271.4565028;269.4565028;269.4565028;256.4565028;256.4565028
18/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;111.0755028;124.1625028;122.2865028;122.2865028;111.0755028;124.1625028;124.2085028;251.4565028;253.4565028;256.4565028;256.4565028;256.4565028;256.4565028;256.4565028;256.4565028;256.4565028;256.4565028;256.4565028;296.4565028;301.4565028;296.4565028;256.4565028;256.4565028;253.4565028
19/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;251.4565028;251.4565028;251.4565028;249.4565028;249.4565028;251.4565028;251.4565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;251.9565028;306.4565028;306.4565028;306.4565028;251.9565028;251.9565028;251.9565028
20/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;248.4565028;116.7575028;107.2235028;107.2235028;107.2235028;107.2235028;115.4205028;115.4205028;115.4205028;126.2075028;248.4565028;248.4565028;248.4565028;248.4565028;248.4565028;248.4565028;248.4565028;248.4565028;301.4565028;301.4565028;301.4565028;286.4565028;248.4565028;248.4565028
21/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;201.4565028;201.4565028;201.4565028;201.4565028;201.4565028;201.4565028;201.4565028;247.9565028;247.4565028;247.9565028;287.4565028;287.4565028;287.4565028;287.4565028;287.4565028;287.4565028;247.9565028;287.4565028;301.9565028;301.9565028;287.4565028;287.4565028;247.9565028;201.4565028
22/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;32.89250285;32.89250285;32.89250285;32.89250285;32.89250285;32.89250285;115.4205028;118.3695028;118.3695028;241.4565028;241.4565028;246.9565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;241.4565028;246.9565028;246.9565028;246.9565028;246.9565028;126.2075028;104.1945028
23/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;106.9895028;106.9895028;106.9895028;106.9895028;106.9895028;106.9895028;115.4205028;119.7345028;231.4565028;236.4565028;236.4565028;236.4565028;236.4565028;236.4565028;236.4565028;236.4565028;236.4565028;236.4565028;246.4565028;251.4565028;246.4565028;236.4565028;236.4565028;121.1755028
24/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;104.1965028;32.89250285;32.89250285;32.89250285;32.89250285;104.1965028;115.4205028;115.4205028;117.1445028;117.1445028;117.1445028;118.3645028;118.3645028;115.5925028;115.5925028;115.5925028;115.4205028;115.4205028;231.4565028;246.4565028;231.4565028;230.9565028;151.4565028;117.1445028
25/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;144.465188;144.465188;144.465188;144.465188;128.681188;144.465188;127.423188;128.681188;129.428188;144.465188;144.465188;144.465188;144.465188;144.465188;144.465188;144.465188;129.428188;144.465188;191.465188;191.465188;191.465188;150.465188;144.465188;144.465188
26/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;128.0935028;115.5925028;115.5925028;115.5925028;115.5925028;115.5925028;115.5925028;131.4565028;131.4565028;138.4565028;138.4565028;138.4565028;138.4565028;138.4565028;138.4565028;138.4565028;138.4565028;138.4565028;201.4565028;201.4565028;201.4565028;176.4565028;138.4565028;138.4565028
27/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;116.9565028;116.9565028;116.9565028;116.9565028;116.9565028;116.9565028;115.5925028;116.9565028;116.9565028;116.9565028;116.9565028;116.9565028;125.0865028;116.9565028;116.9565028;116.9565028;116.9565028;116.9565028;151.4565028;179.4565028;179.4565028;136.4565028;131.4565028;116.9565028
28/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;65.45650285;65.45650285;65.45650285;65.45650285;65.45650285;65.45650285;115.4205028;115.4205028;121.7455028;136.4565028;136.4565028;170.4565028;136.4565028;136.4565028;136.4565028;136.4565028;136.4565028;136.4565028;151.4565028;151.4565028;151.3565028;151.3565028;121.7455028;114.2165028
29/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;117.4565028;116.4565028;115.5925028;114.2165028;115.5925028;116.4565028;117.4565028;119.4565028;125.2915028;125.2915028;131.4565028;131.4565028;131.4565028;131.4565028;131.4565028;131.4565028;132.2115028;132.2115028;179.4565028;271.4565028;179.4565028;131.4565028;126.6485028;119.4565028
30/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;115.6565028;115.6565028;115.6565028;115.6565028;115.6565028;115.6565028;115.6565028;115.6565028;117.4565028;117.4565028;125.0595028;125.0595028;125.0595028;117.4565028;124.9625028;117.4565028;117.4565028;117.4565028;201.4565028;201.4565028;201.4565028;131.4565028;117.4565028;117.4565028
31/12/2009;PBNA;Precio de Bolsa Nacional, en $/kWh.;131.6073921;130.6073921;130.6073921;117.6073921;130.6073921;130.6073921;130.6073921;130.6073921;130.6073921;130.6073921;130.6073921;130.6073921;130.6073921;130.6073921;126.6483921;126.2893921;117.6073921;126.6483921;201.6073921;201.6073921;201.6073921;131.6073921;131.6073921;130.6073921
1/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;124.6872672;124.6872672;124.2802672;124.6872672;124.6872672;115.8442672;114.6872672;114.6872672;114.6872672;114.6872672;114.6872672;115.8442672;115.8442672;115.8442672;115.8442672;115.8442672;114.6872672;124.6872672;128.6872672;129.6872672;128.6872672;124.6872672;124.6872672;124.6872672
2/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;114.5033395;112.5033395;112.5033395;112.5033395;112.5033395;112.5033395;112.5033395;114.3113395;114.5033395;115.5033395;115.5033395;115.5033395;115.5033395;115.5033395;115.5033395;115.5033395;114.5033395;114.5033395;145.5033395;150.5033395;130.5033395;130.5033395;115.5033395;115.5033395
3/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;112.7902672;112.7902672;112.7902672;112.6872672;112.6872672;112.6872672;97.68726725;112.6872672;113.4952672;113.4952672;113.4952672;113.6872672;114.6872672;119.6872672;113.4952672;113.6872672;113.4952672;113.6872672;129.6872672;199.6872672;199.6872672;119.6872672;114.6872672;114.6872672
4/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;112.5872672;112.5412672;112.5412672;112.5872672;112.5872672;112.5872672;112.5872672;113.4952672;113.5872672;113.5872672;115.6872672;115.6872672;115.6872672;115.6872672;115.6872672;115.6872672;115.6872672;113.6872672;130.6872672;305.6872672;130.6872672;129.6872672;113.5872672;112.5872672
5/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;113.5872672;113.5872672;113.5872672;113.5872672;113.5872672;114.6872672;114.6872672;114.6872672;117.6872672;117.6872672;117.6872672;117.6872672;117.6872672;117.6872672;117.6872672;117.6872672;117.6872672;117.6872672;129.6872672;209.6872672;117.6872672;117.6872672;117.6872672;114.6872672
6/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;113.6372672;113.6372672;113.6372672;113.6372672;113.6372672;113.6372672;113.6372672;118.6872672;118.6872672;119.1872672;119.1872672;119.1872672;119.1872672;119.1872672;119.1872672;119.1872672;119.1872672;119.1872672;129.6872672;305.6872672;129.6872672;119.1872672;118.6872672;113.6372672
7/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;114.9510561;112.8360561;112.8360561;112.8360561;112.8360561;114.9510561;117.9510561;117.9510561;124.9510561;124.9510561;124.9510561;124.9510561;124.9510561;124.9510561;124.9510561;124.9510561;124.9510561;124.9510561;199.9510561;199.9510561;199.9510561;124.9510561;124.9510561;123.3020561
8/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;149.6872672;140.6872672;124.4872672;124.4872672;124.4872672;124.4872672;140.6872672;140.6872672;140.6872672;149.6872672;149.6872672;174.6872672;174.6872672;149.6872672;149.6872672;149.6872672;149.6872672;149.6872672;199.6872672;199.6872672;199.6872672;201.6872672;140.6872672;124.6452672
9/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;150.6872672;124.7472672;124.7472672;124.7472672;124.7472672;125.6192672;125.6192672;150.6872672;150.6872672;150.6872672;150.6872672;150.6872672;174.6872672;150.6872672;150.6872672;150.6872672;150.6872672;150.6872672;189.6872672;201.6872672;189.6872672;174.6872672;150.6872672;150.6872672
10/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;199.6872672;199.6872672;199.6872672;198.6872672;198.6872672;198.6872672;189.6872672;189.6872672;198.6872672;198.6872672;199.6872672;199.6872672;199.6872672;199.6872672;199.6872672;199.6872672;199.6872672;199.6872672;200.6872672;200.6872672;200.6872672;200.6872672;200.6872672;199.6872672
11/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;199.6872672;198.6872672;189.6872672;189.6872672;189.6872672;189.6872672;189.6872672;189.6872672;198.6872672;199.6872672;199.6872672;199.6872672;199.6872672;200.6872672;199.6872672;199.6872672;199.6872672;199.6872672;214.6872672;215.6872672;215.6872672;214.6872672;202.6872672;199.6872672
12/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;159.3572672;120.6352672;117.7932672;112.5962672;120.6352672;120.6352672;124.4832672;175.6872672;188.6872672;196.6872672;196.6872672;196.6872672;196.6872672;196.6872672;196.6872672;196.6872672;196.6872672;196.6872672;196.6872672;197.6872672;196.6872672;196.6872672;188.6872672;175.6872672
13/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;124.7582706;120.9822706;117.7992706;112.7532706;123.5082706;150.3892706;179.6932706;179.6932706;179.6932706;195.6932706;195.6932706;195.6932706;195.6932706;195.6932706;195.6932706;195.6932706;195.6932706;188.6932706;209.6932706;229.6932706;209.6932706;195.6932706;188.6932706;179.6932706
14/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;169.6872672;169.6872672;169.6872672;169.6872672;169.6872672;178.6872672;172.6872672;178.6872672;187.6872672;206.6872672;201.6872672;201.6872672;201.6872672;201.6872672;201.6872672;201.6872672;187.6872672;187.6872672;206.6872672;206.6872672;206.6872672;201.6872672;187.6872672;178.6872672
15/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;169.6872672;150.4972672;120.8322672;117.7932672;123.5912672;168.6872672;169.6872672;169.6872672;172.6872672;178.4872672;178.7872672;178.7872672;178.7872672;178.7872672;178.7872672;178.7872672;178.4872672;178.4872672;178.7872672;178.7872672;178.7872672;178.7872672;178.4872672;169.6872672
16/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;163.6872672;163.6872672;163.6872672;163.6872672;163.6872672;163.6872672;164.6872672;164.6872672;164.6872672;164.6872672;172.6872672;172.6872672;172.6872672;164.6872672;164.6872672;164.6872672;164.6872672;164.6872672;199.6872672;203.6872672;172.6872672;164.6872672;164.6872672;164.6872672
17/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;170.1872672;170.1872672;159.6872672;159.6872672;159.6872672;159.6872672;159.6872672;159.6872672;159.6872672;159.6872672;170.1872672;170.1872672;170.1872672;170.1872672;170.1872672;159.6872672;159.6872672;159.6872672;170.1872672;172.6872672;172.6872672;170.1872672;170.1872672;170.1872672
18/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;154.6872672;154.6872672;154.6872672;154.6872672;154.6872672;157.6872672;157.6872672;159.6872672;174.6872672;172.6872672;174.6872672;209.6872672;209.6872672;174.6872672;174.6872672;174.6872672;174.6872672;172.6872672;209.6872672;239.6872672;174.6872672;174.6872672;159.6872672;159.6872672
19/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;123.8082672;117.7932672;117.7932672;117.7932672;117.7932672;157.6872672;157.6872672;159.6872672;159.6872672;173.1872672;173.1872672;173.1872672;173.1872672;173.1872672;173.1872672;173.1872672;173.1872672;169.6862672;173.1872672;194.6872672;173.1872672;173.1872672;173.1872672;159.6872672
20/01/2010;PBNA;Precio de Bolsa Nacional, en $/kWh.;159.6862672;157.6872672;157.6872672;157.6872672;157.6872672;159.6862672;159.6862672;159.6872672;168.6872672;168.6872672;168.6872672;168.6872672;168.6872672;168.6872672;168.6872672;168.6872672;168.6872672;168.6872672;207.6872672;207.6872672;168.6872672;168.6872672;168.6872672;159.6862672
